.....  MIRAGUAI;56
.....  BRAGA;34
.....  LAJEADO DO BUGRE;25
.....  TRES PALMEIRAS;57
.....  RONDA ALTA;104
.....  JABOTICABA;41
.....  NOVO BARREIRO;53
.....  RONDINHA;60
.....  SAO JOSE DAS MISSOES;22
.....  GRAMADO DOS LOUREIROS;28
.....  NOVA BOA VISTA;21
.....  ENGENHO VELHO;21
.....  BOA VISTA DAS MISSOES;24
.....  CERRO GRANDE;30
.....  PALMEIRA DAS MISSOES;487
.....  TRINDADE DO SUL;92
.....  BARRA FUNDA;36
.....  NOVO XINGU;20
.....  SAO PEDRO DAS MISSOES;24
43021 Região 21 - Sul;10818
.....  MORRO REDONDO;52
.....  SANTA VITORIA DO PALMAR;399
.....  RIO GRANDE;2960
.....  PINHEIRO MACHADO;109
.....  CANGUCU;574
.....  PEDRO OSORIO;95
.....  CAPAO DO LEAO;380
.....  TURUCU;44
.....  CHUI;58
.....  PIRATINI;184
.....  ARROIO DO PADRE;16
.....  ARROIO GRANDE;201
.....  PEDRAS ALTAS;10
.....  PELOTAS;4353
.....  SAO JOSE DO NORTE;290
.....  HERVAL;71
.....  CERRITO;61
.....  SAO LOURENCO DO SUL;483
.....  JAGUARAO;349
.....  AMARAL FERRADOR;61
.....  SANTANA DA BOA VISTA;68
43022 Região 22 - Pampa;2410
.....  ACEGUA;73
.....  BAGE;1591
.....  DOM PEDRITO;466
.....  CANDIOTA;133
.....  LAVRAS DO SUL;69
.....  HULHA NEGRA;78
43023 Região 23 - Caxias e Hortênsias;7942
.....  GRAMADO;536
.....  CAXIAS DO SUL;6421
.....  CANELA;676
.....  LINHA NOVA;8
.....  NOVA PETROPOLIS;245
.....  PICADA CAFE;56
43024 Região 24 - Campos de Cima da Serra;1361
.....  PINHAL DA SERRA;24
.....  ESMERALDA;42
.....  SAO JOSE DOS AUSENTES;42
.....  VACARIA;973
.....  MONTE ALEGRE DOS CAMPOS;34
.....  CAMPESTRE DA SERRA;24
.....  BOM JESUS;133
.....  JAQUIRANA;50
.....  MUITOS CAPOES;39
43025 Região 25 - Vinhedos e Basalto;3640
.....  CARLOS BARBOSA;319
.....  NOVA ARACA;54
.....  PINTO BANDEIRA;23
.....  SAO JORGE;26
.....  GARIBALDI;366
.....  GUABIJU;18
.....  GUAPORE;307
.....  VERANOPOLIS;275
.....  COTIPORA;17
.....  SANTA TEREZA;8
.....  UNIAO DA SERRA;4
.....  FAGUNDES VARELA;24
.....  PROTASIO ALVES;12
.....  PARAI;67
.....  NOVA BASSANO;85
.....  BENTO GONCALVES;1614
.....  BOA VISTA DO SUL;26
.....  NOVA PRATA;323
.....  VILA FLORES;33
.....  MONTE BELO DO SUL;17
.....  CORONEL PILAR;8
.....  VISTA ALEGRE DO PRATA;14
43026 Região 26 - Uva Vale;2185
.....  VALE REAL;62
.....  FELIZ;159
.....  FLORES DA CUNHA;372
.....  NOVA ROMA DO SUL;28
.....  SAO VENDELINO;21
.....  BOM PRINCIPIO;164
.....  NOVA PADUA;15
.....  ALTO FELIZ;26
.....  ANTONIO PRADO;144
.....  IPE;50
.....  FARROUPILHA;906
.....  SAO MARCOS;238
43027 Região 27 - Jacuí Centro;2257
.....  CACHOEIRA DO SUL;975
.....  ESTRELA VELHA;33
.....  SEGREDO;58
.....  LAGOA BONITA DO SUL;31
.....  ARROIO DO TIGRE;139
.....  IBARAMA;39
.....  ENCRUZILHADA DO SUL;268
.....  CERRO BRANCO;39
.....  CACAPAVA DO SUL;398
.....  NOVO CABRAIS;42
.....  SOBRADINHO;191
.....  PASSA SETE;44
43028 Região 28 - Vinte e Oito;3960
.....  HERVEIRAS;35
.....  PANTANO GRANDE;101
.....  RIO PARDO;409
.....  CANDELARIA;318
.....  VALE VERDE;35
.....  VERA CRUZ;278
.....  PASSO DO SOBRADO;44
.....  VENANCIO AIRES;816
.....  SANTA CRUZ DO SUL;1632
.....  GRAMADO XAVIER;34
.....  VALE DO SOL;107
.....  MATO LEITAO;56
.....  SINIMBU;95
43029 Região 29 - Vales e Montanhas;2515
.....  CAPITAO;32
.....  DOIS LAJEADOS;26
.....  ENCANTADO;274
.....  POUSO NOVO;14
.....  CANUDOS DO VALE;12
.....  COQUEIRO BAIXO;9
.....  NOVA BRESCIA;36
.....  SAO VALENTIM DO SUL;20
.....  SANTA CLARA DO SUL;55
.....  ANTA GORDA;41
.....  ROCA SALES;104
.....  ILOPOLIS;34
.....  RELVADO;12
.....  TRAVESSEIRO;15
.....  DOUTOR RICARDO;15
.....  CRUZEIRO DO SUL;103
.....  PROGRESSO;45
.....  PUTINGA;34
.....  BOQUEIRAO DO LEAO;84
.....  ARROIO DO MEIO;273
.....  MUCUM;49
.....  MARQUES DE SOUZA;46
.....  VESPASIANO CORREA;11
.....  SAO JOSE DO HERVAL;22
.....  LAJEADO;1119
.....  FORQUETINHA;17
.....  SERIO;13
43030 Região 30 - Vale da Luz;1547
.....  COLINAS;22
.....  FAZENDA VILANOVA;63
.....  TEUTONIA;396
.....  BOM RETIRO DO SUL;137
.....  TAQUARI;357
.....  ESTRELA;420
.....  IMIGRANTE;20
.....  POCO DAS ANTAS;22
.....  PAVERAMA;81
.....  WESTFALIA;29
Total;143315
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Nascidos Vivos - SINASC;
 Consulte o site da Secretaria Estadual de Saúde para mais informações.;
 Notas:;
 ;
 Dados finais disponíveis até 2023. Data da atualização dos dados 12/2024.;
 Em 2011, houve uma mudança no conteúdo da Declaração de Nascidos Vivos, com maior detalhamento das informações coletadas. Para este ano, foram;
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento;
" ""Consolidação do Sistema de Informações sobre Nascidos Vivos - 2011"".";
 ;
" * A categorização da ""Adequação quantitativa de pré-natal"" mostrada na variável ""Adeq quant pré-natal"" considera o início do";
 pré-natal no primeiro trimestre e um mínimo de seis consultas de pré-natal –, sendo gravada em campo chamado Kotelchuck no;
 arquivo disponível para download, calculado a partir dos campos “33 – Número de consultas pré-natal” (Mesprenat) e “34 – Mês de gestação em que iniciou o pré-natal” (Consprenat).;
" Maiores informações no documento ""Saúde Brasil 2017: uma análise da situação de saúde e os desafios para o alcance dos Objetivos de Desenvolvi";
 ;
